[0.000000] (-) TimerEvent: {}
[0.000610] (-) JobUnselected: {'identifier': 'nav2_simple_navigation'}
[0.000765] (robot_omni) JobQueued: {'identifier': 'robot_omni', 'dependencies': OrderedDict()}
[0.175769] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02\n'}
[0.175826] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/meshes\n'}
[0.175882] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/meshes/aws_PortraitE_01_visual.DAE\n'}
[0.175936] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/meshes/aws_PortraitE_01_collision.DAE\n'}
[0.175990] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/materials\n'}
[0.176043] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/materials/textures\n'}
[0.176096] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/materials/textures/aws_PortraitE_01.png\n'}
[0.176150] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/materials/textures/aws_PortraitE_02.png\n'}
[0.176205] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/model.config\n'}
[0.176262] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_residential_PortraitE_02/model.sdf\n'}
[0.176322] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable\n'}
[0.176381] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/meshes\n'}
[0.176437] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/meshes/AdjTable_Col.obj\n'}
[0.176492] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/meshes/AdjTable.obj\n'}
[0.176561] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/meshes/AdjTable_Diffuse.png\n'}
[0.176616] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/meshes/AdjTable.mtl\n'}
[0.176859] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/meshes/AdjTable_Col.mtl\n'}
[0.176917] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/thumbnails\n'}
[0.176970] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/thumbnails/2.png\n'}
[0.177024] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/thumbnails/5.png\n'}
[0.177077] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/thumbnails/3.png\n'}
[0.177131] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/thumbnails/4.png\n'}
[0.177186] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/thumbnails/1.png\n'}
[0.177242] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/model.config\n'}
[0.177297] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/AdjTable/model.sdf\n'}
[0.177353] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable\n'}
[0.177409] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes\n'}
[0.177464] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable_Col.mtl\n'}
[0.177518] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable_Diffuse.png\n'}
[0.177602] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable_Normal.png\n'}
[0.177660] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable_Col.obj\n'}
[0.177717] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable.mtl\n'}
[0.177774] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable_SpecGloss.png\n'}
[0.177828] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable.png\n'}
[0.177883] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/meshes/BedsideTable.obj\n'}
[0.177937] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/thumbnails\n'}
[0.177990] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/thumbnails/2.png\n'}
[0.178044] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/thumbnails/5.png\n'}
[0.178147] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/thumbnails/3.png\n'}
[0.178202] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/thumbnails/4.png\n'}
[0.178256] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/thumbnails/1.png\n'}
[0.178310] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/model.config\n'}
[0.178365] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/BedsideTable/model.sdf\n'}
[0.178423] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed\n'}
[0.178478] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/meshes\n'}
[0.178532] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/meshes/TrolleyBed_Diffuse.png\n'}
[0.178590] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/meshes/TrolleyBed.obj\n'}
[0.178643] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/meshes/TrolleyBed.mtl\n'}
[0.178708] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/thumbnails\n'}
[0.178763] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/thumbnails/2.png\n'}
[0.178825] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/thumbnails/5.png\n'}
[0.178879] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/thumbnails/3.png\n'}
[0.178936] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/thumbnails/4.png\n'}
[0.178993] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/thumbnails/1.png\n'}
[0.179046] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/model.config\n'}
[0.179098] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/TrolleyBed/model.sdf\n'}
[0.179150] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01\n'}
[0.179206] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/meshes\n'}
[0.179260] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/meshes/aws_BookshelfB_01_collision.DAE\n'}
[0.179316] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/meshes/aws_BookshelfB_01_visual.DAE\n'}
[0.179380] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/materials\n'}
[0.179435] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/materials/textures\n'}
[0.179489] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/materials/textures/aws_BookshelfB_02.png\n'}
[0.179551] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/materials/textures/aws_BookshelfB_01.png\n'}
[0.179609] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/model.config\n'}
[0.179666] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/aws_robomaker_retail_BookshelfB_01/model.sdf\n'}
[0.179722] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit\n'}
[0.179778] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes\n'}
[0.179833] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes/FemaleVisitorSit_Col.mtl\n'}
[0.179887] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes/FemaleVisitorSit.png\n'}
[0.179941] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes/FemaleVisitorSit_Col.obj\n'}
[0.179994] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes/FemaleVisitorSit.mtl\n'}
[0.180047] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes/HandbagBlack.png\n'}
[0.180100] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/meshes/FemaleVisitorSit.obj\n'}
[0.180156] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/thumbnails\n'}
[0.180211] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/thumbnails/2.png\n'}
[0.180265] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/thumbnails/5.png\n'}
[0.180319] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/thumbnails/3.png\n'}
[0.180371] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/thumbnails/4.png\n'}
[0.180424] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/thumbnails/1.png\n'}
[0.180475] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/model.config\n'}
[0.180539] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/FemaleVisitorSit/model.sdf\n'}
[0.180596] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin\n'}
[0.180651] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/meshes\n'}
[0.180712] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/meshes/texture.png\n'}
[0.180766] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/meshes/bag.png\n'}
[0.180820] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/meshes/trolleymin.mtl\n'}
[0.180875] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/meshes/potato.png\n'}
[0.180928] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/meshes/trolleymin.obj\n'}
[0.181014] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/thumbnails\n'}
[0.181069] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/thumbnails/2.png\n'}
[0.181122] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/thumbnails/5.png\n'}
[0.181177] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/thumbnails/3.png\n'}
[0.181229] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/thumbnails/4.png\n'}
[0.181282] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/thumbnails/1.png\n'}
[0.181335] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/model.config\n'}
[0.181389] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/ParkingTrolleyMin/model.sdf\n'}
[0.181443] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/MaleVisitorOnPhone\n'}
[0.181496] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/MaleVisitorOnPhone/meshes\n'}
[0.181561] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/MaleVisitorOnPhone/meshes/MaleVisitorStatic_Col.mtl\n'}
[0.181700] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/MaleVisitorOnPhone/meshes/MaleVisitor.png\n'}
[0.181753] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/MaleVisitorOnPhone/meshes/Phone.png\n'}
[0.181807] (robot_omni) StdoutLine: {'line': b'-- Up-to-date: /home/nhan/Documents/ros/project/install/robot_omni/share/robot_omni/models/MaleVisitorOnPhone/meshes/MaleVisitorStatic.mtl\n'}
